time	V(quada)	V(quadb)
6.322831593437918e-07	5.921691e+01	-5.915796e+01
6.323420089183167e-07	5.919722e+01	-5.913803e+01
6.324008584928416e-07	5.917744e+01	-5.911803e+01
6.324597080673666e-07	5.915758e+01	-5.909794e+01
6.325185576418915e-07	5.913763e+01	-5.907776e+01
6.326642626285673e-07	5.908785e+01	-5.902741e+01
6.329556726019191e-07	5.898651e+01	-5.892494e+01
6.335384925486226e-07	5.877694e+01	-5.871312e+01
6.347041324420297e-07	5.833727e+01	-5.826897e+01
6.359308762317680e-07	5.784590e+01	-5.777292e+01
6.373189591561533e-07	5.725578e+01	-5.717757e+01
6.381607631775460e-07	5.687950e+01	-5.679815e+01
6.388585771660213e-07	5.655580e+01	-5.647190e+01
6.391737070709140e-07	5.640622e+01	-5.632118e+01
6.394374843350504e-07	5.627886e+01	-5.619289e+01
6.397730198123499e-07	5.611474e+01	-5.602757e+01
6.401258751729851e-07	5.593988e+01	-5.585145e+01
6.404551230257631e-07	5.577457e+01	-5.568495e+01
6.407443693992897e-07	5.562745e+01	-5.553680e+01
6.410692419558643e-07	5.546014e+01	-5.536832e+01
6.413942145903785e-07	5.529069e+01	-5.519770e+01
6.417418872095464e-07	5.510689e+01	-5.501266e+01
6.421865019070295e-07	5.486837e+01	-5.477256e+01
6.426324847939142e-07	5.462482e+01	-5.452743e+01
6.433313303422357e-07	5.423539e+01	-5.413554e+01
6.439954501012131e-07	5.385588e+01	-5.375370e+01
6.450776547336586e-07	5.321776e+01	-5.311183e+01
6.463643902172977e-07	5.243071e+01	-5.232036e+01
6.478938071975396e-07	5.144673e+01	-5.133122e+01
6.506815122626967e-07	4.954411e+01	-4.941941e+01
6.534958998113169e-07	4.750015e+01	-4.736644e+01
6.560118481339398e-07	4.555340e+01	-4.541191e+01
6.586791905971426e-07	4.336980e+01	-4.322037e+01
6.612436595444735e-07	4.116186e+01	-4.100509e+01
6.638684935773620e-07	3.879566e+01	-3.863170e+01
6.663475461474939e-07	3.646742e+01	-3.629698e+01
6.687445458034699e-07	3.413331e+01	-3.395689e+01
6.709135400967020e-07	3.195153e+01	-3.176997e+01
6.733231632852874e-07	2.945455e+01	-2.926758e+01
6.757737131654889e-07	2.684081e+01	-2.664869e+01
6.787925385191448e-07	2.352469e+01	-2.332669e+01
6.822889783794201e-07	1.956521e+01	-1.936109e+01
6.867131813845113e-07	1.439336e+01	-1.418259e+01
6.923029505140607e-07	7.651637e+00	-7.434227e+00
6.995208415116871e-07	-1.295906e+00	1.518678e+00
7.106529070480221e-07	-1.521578e+01	1.543937e+01
7.292988421550682e-07	-3.805345e+01	3.826454e+01
7.404373631505599e-07	-5.103497e+01	5.123099e+01
7.451409580090166e-07	-5.607333e+01	5.626011e+01
7.545481477259298e-07	-6.503410e+01	6.519804e+01
7.674180000000000e-07	-7.604374e+01	7.617262e+01
7.687049852274071e-07	-7.692952e+01	7.705437e+01
7.712789556822211e-07	-7.864864e+01	7.876534e+01
7.755155957807899e-07	-8.121539e+01	8.131827e+01
7.799967678351783e-07	-8.352409e+01	8.361179e+01
7.852780000000001e-07	-8.594107e+01	8.601054e+01
7.858061232164822e-07	-8.613674e+01	8.620434e+01
7.868623696494465e-07	-8.651138e+01	8.657522e+01
7.889748625153752e-07	-8.721676e+01	8.727307e+01
7.898990781442190e-07	-8.749828e+01	8.755128e+01
7.914607919895449e-07	-8.793015e+01	8.797752e+01
7.915857919895449e-07	-8.796242e+01	8.800934e+01
7.918357919895449e-07	-8.802631e+01	8.807233e+01
7.918982919895449e-07	-8.804211e+01	8.808790e+01
7.920232919895449e-07	-8.807337e+01	8.811871e+01
7.920947349322054e-07	-8.809113e+01	8.813621e+01
7.921654185701636e-07	-8.810859e+01	8.815340e+01
7.922044904926635e-07	-8.811819e+01	8.816287e+01
7.922437315938588e-07	-8.812780e+01	8.817234e+01
7.922907367000111e-07	-8.813927e+01	8.818364e+01
7.923602664874745e-07	-8.815614e+01	8.820026e+01
7.924401294611898e-07	-8.817541e+01	8.821923e+01
7.925343485641696e-07	-8.819797e+01	8.824145e+01
7.926379597984275e-07	-8.822256e+01	8.826567e+01
7.927644828582494e-07	-8.825230e+01	8.829496e+01
7.928930647976069e-07	-8.828217e+01	8.832436e+01
7.930906099181380e-07	-8.832726e+01	8.836874e+01
7.934225100275849e-07	-8.840122e+01	8.844149e+01
7.938285597440247e-07	-8.848898e+01	8.852776e+01
7.942093218564296e-07	-8.856847e+01	8.860587e+01
7.945311516142408e-07	-8.863374e+01	8.866996e+01
7.945765356266084e-07	-8.864276e+01	8.867882e+01
7.946105736358841e-07	-8.864944e+01	8.868538e+01
7.946559576482517e-07	-8.865832e+01	8.869408e+01
7.947019861839693e-07	-8.866728e+01	8.870288e+01
7.947588957933303e-07	-8.867830e+01	8.871369e+01
7.948219355486692e-07	-8.869042e+01	8.872558e+01
7.949178180174280e-07	-8.870872e+01	8.874352e+01
7.949890147249403e-07	-8.872220e+01	8.875673e+01
7.950433523993078e-07	-8.873240e+01	8.876674e+01
7.951044647399537e-07	-8.874380e+01	8.877791e+01
7.951699831014105e-07	-8.875594e+01	8.878980e+01
7.952409780215816e-07	-8.876896e+01	8.880256e+01
7.953829678619238e-07	-8.879459e+01	8.882766e+01
7.956669475426082e-07	-8.884467e+01	8.887668e+01
7.959571113515705e-07	-8.889391e+01	8.892482e+01
7.965014825887713e-07	-8.898094e+01	8.900979e+01
7.972305915612027e-07	-8.908569e+01	8.911175e+01
7.986888095060655e-07	-8.925026e+01	8.927065e+01
8.016052453957910e-07	-8.944839e+01	8.945715e+01
8.045706369976848e-07	-8.949184e+01	8.948842e+01
8.065975496245251e-07	-8.940276e+01	8.939075e+01
8.087285853114297e-07	-8.919292e+01	8.917165e+01
8.106937726292736e-07	-8.888905e+01	8.885903e+01
8.136497407726092e-07	-8.823621e+01	8.819270e+01
8.170436249779285e-07	-8.723106e+01	8.717170e+01
8.203308863029992e-07	-8.603942e+01	8.596443e+01
8.207278117711227e-07	-8.587432e+01	8.579742e+01
8.215216627073697e-07	-8.551189e+01	8.543114e+01
8.231093645798638e-07	-8.475336e+01	8.466490e+01
8.235062900479874e-07	-8.455371e+01	8.446333e+01
8.243001409842344e-07	-8.413852e+01	8.404427e+01
8.248955291864197e-07	-8.381432e+01	8.371716e+01
8.256893801226667e-07	-8.336969e+01	8.326865e+01
8.258878428567285e-07	-8.325602e+01	8.315401e+01
8.262971722457309e-07	-8.301771e+01	8.291370e+01
8.263715957710040e-07	-8.297379e+01	8.286942e+01
8.264708271380349e-07	-8.291493e+01	8.281008e+01
8.266692898720967e-07	-8.279675e+01	8.269093e+01
8.266754918325361e-07	-8.279304e+01	8.268719e+01
8.266878957534149e-07	-8.278561e+01	8.267970e+01
8.267127035951727e-07	-8.277072e+01	8.266469e+01
8.267623192786881e-07	-8.274089e+01	8.263461e+01
8.268615506457190e-07	-8.268110e+01	8.257434e+01
8.268703174653033e-07	-8.267581e+01	8.256901e+01
8.268878511044719e-07	-8.266521e+01	8.255832e+01
8.269229183828092e-07	-8.264398e+01	8.253692e+01
8.269290053107523e-07	-8.264030e+01	8.253320e+01
8.269411791666384e-07	-8.263291e+01	8.252576e+01
8.269655268784107e-07	-8.261813e+01	8.251087e+01
8.270142223019554e-07	-8.258853e+01	8.248103e+01
8.270698104305008e-07	-8.255468e+01	8.244691e+01
8.271152118439837e-07	-8.252697e+01	8.241897e+01
8.271600355036195e-07	-8.249955e+01	8.239133e+01
8.272178553520667e-07	-8.246407e+01	8.235558e+01
8.273334950489610e-07	-8.239276e+01	8.228371e+01
8.275647744427497e-07	-8.224878e+01	8.213860e+01
8.280706981166626e-07	-8.193066e+01	8.181801e+01
8.282596239283331e-07	-8.180992e+01	8.169636e+01
8.284485497400038e-07	-8.168811e+01	8.157363e+01
8.286374755516743e-07	-8.156522e+01	8.144982e+01
8.288264013633449e-07	-8.144124e+01	8.132493e+01
8.290153271750155e-07	-8.131619e+01	8.119897e+01
8.292042529866861e-07	-8.119006e+01	8.107192e+01
8.293931787983567e-07	-8.106285e+01	8.094379e+01
8.300498259446173e-07	-8.061069e+01	8.048846e+01
8.313631202371385e-07	-7.967896e+01	7.955041e+01
8.321556844608244e-07	-7.909690e+01	7.896454e+01
8.330995369730660e-07	-7.837845e+01	7.824159e+01
8.340476058897999e-07	-7.763629e+01	7.749495e+01
8.346120740038057e-07	-7.718320e+01	7.703922e+01
8.351609077245363e-07	-7.673412e+01	7.658758e+01
8.354756801994640e-07	-7.647309e+01	7.632511e+01
8.357470313017587e-07	-7.624552e+01	7.609631e+01
8.360801187379017e-07	-7.596353e+01	7.581281e+01
8.364096121152718e-07	-7.568188e+01	7.552967e+01
8.367756505546876e-07	-7.536572e+01	7.521186e+01
8.371683206197471e-07	-7.502272e+01	7.486710e+01
8.376299541659180e-07	-7.461488e+01	7.445720e+01
8.380019541016826e-07	-7.428240e+01	7.412307e+01
8.384210548914051e-07	-7.390347e+01	7.374227e+01
8.388416373966384e-07	-7.351840e+01	7.335535e+01
8.394667831341562e-07	-7.293744e+01	7.277164e+01
8.402387120610038e-07	-7.220597e+01	7.203680e+01
8.414119034971128e-07	-7.106557e+01	7.089137e+01
8.428916199677694e-07	-6.957863e+01	6.939817e+01
8.449981696153404e-07	-6.737017e+01	6.718104e+01
8.477277468391217e-07	-6.436815e+01	6.416814e+01
8.505255117047262e-07	-6.113380e+01	6.092307e+01
8.531987180836284e-07	-5.789217e+01	5.767165e+01
8.557950630390969e-07	-5.460528e+01	5.437571e+01
8.583934738948903e-07	-5.118674e+01	5.094857e+01
8.609790831961788e-07	-4.766512e+01	4.741886e+01
8.635117617638417e-07	-4.410643e+01	4.385271e+01
8.659492310985560e-07	-4.058596e+01	4.032550e+01
8.682139742159853e-07	-3.723514e+01	3.696882e+01
8.704046885709370e-07	-3.392127e+01	3.364970e+01
8.730587203436632e-07	-2.982218e+01	2.954475e+01
8.759088199470042e-07	-2.532835e+01	2.504529e+01
8.794321839623820e-07	-1.965613e+01	1.936703e+01
8.835445230806251e-07	-1.290103e+01	1.260624e+01
8.888399340420630e-07	-4.041305e+00	3.741450e+00
8.961849246263300e-07	8.390322e+00	-8.692926e+00
9.068587845751265e-07	2.618750e+01	-2.648451e+01
9.267913694958574e-07	5.831192e+01	-5.858158e+01
9.304560000000001e-07	6.385239e+01	-6.411408e+01
9.377852610082854e-07	7.394131e+01	-7.418158e+01
9.483160000000000e-07	8.745545e+01	-8.766131e+01
9.493690738991714e-07	8.863555e+01	-8.883744e+01
9.514752216975144e-07	9.092313e+01	-9.111690e+01
9.556875172942003e-07	9.528677e+01	-9.546383e+01
9.577514088066283e-07	9.727736e+01	-9.744595e+01
9.618791918314842e-07	1.009013e+02	-1.010523e+02
9.661759999999999e-07	1.044010e+02	-1.045332e+02
9.666056808168515e-07	1.047110e+02	-1.048413e+02
9.674650424505547e-07	1.053170e+02	-1.054434e+02
9.736055738864770e-07	1.091542e+02	-1.092522e+02
9.738555738864769e-07	1.092887e+02	-1.093855e+02
9.743555738864770e-07	1.095544e+02	-1.096489e+02
9.744805738864770e-07	1.096200e+02	-1.097139e+02
9.745118238864771e-07	1.096363e+02	-1.097300e+02
9.745743238864770e-07	1.096687e+02	-1.097621e+02
9.746279119208990e-07	1.096964e+02	-1.097896e+02
9.746770011980470e-07	1.097218e+02	-1.098148e+02
9.747375971660082e-07	1.097530e+02	-1.098457e+02
9.747850240674074e-07	1.097773e+02	-1.098698e+02
9.748191578400844e-07	1.097948e+02	-1.098871e+02
9.748538526645542e-07	1.098126e+02	-1.099047e+02
9.749035936786985e-07	1.098380e+02	-1.099298e+02
9.749768749975075e-07	1.098752e+02	-1.099668e+02
9.750620614156968e-07	1.099184e+02	-1.100095e+02
9.751527269376515e-07	1.099641e+02	-1.100548e+02
9.752623448162545e-07	1.100190e+02	-1.101092e+02
9.753879021169924e-07	1.100816e+02	-1.101712e+02
9.755314333034722e-07	1.101525e+02	-1.102415e+02
9.757306049239064e-07	1.102500e+02	-1.103379e+02
9.760593465603766e-07	1.104084e+02	-1.104949e+02
9.764463826574005e-07	1.105917e+02	-1.106763e+02
9.768087695926444e-07	1.107599e+02	-1.108427e+02
9.771287682360275e-07	1.109060e+02	-1.109873e+02
9.771720294818557e-07	1.109255e+02	-1.110067e+02
9.772044754162269e-07	1.109401e+02	-1.110210e+02
9.772477366620550e-07	1.109594e+02	-1.110402e+02
9.772975724806768e-07	1.109817e+02	-1.110622e+02
9.773502687719549e-07	1.110051e+02	-1.110854e+02
9.774091321128926e-07	1.110312e+02	-1.111112e+02
9.774744572405889e-07	1.110601e+02	-1.111397e+02
9.775804189322255e-07	1.111066e+02	-1.111858e+02
9.776452171388490e-07	1.111350e+02	-1.112138e+02
9.777139394852123e-07	1.111649e+02	-1.112434e+02
9.777812538408802e-07	1.111941e+02	-1.112722e+02
9.778563611072329e-07	1.112265e+02	-1.113043e+02
9.779634801663864e-07	1.112723e+02	-1.113496e+02
9.781777182846936e-07	1.113630e+02	-1.114393e+02
9.784554532188160e-07	1.114787e+02	-1.115535e+02
9.788928044780832e-07	1.116559e+02	-1.117287e+02
9.795593728515359e-07	1.119135e+02	-1.119829e+02
9.808925095984411e-07	1.123807e+02	-1.124435e+02
9.835587830922517e-07	1.131640e+02	-1.132131e+02
9.867970098997164e-07	1.138959e+02	-1.139279e+02
9.888416499788251e-07	1.142036e+02	-1.142246e+02
9.910176600390036e-07	1.143732e+02	-1.143823e+02
9.930706714937481e-07	1.143851e+02	-1.143826e+02
9.960146408050263e-07	1.141528e+02	-1.141333e+02
9.994370938784088e-07	1.135566e+02	-1.135171e+02
1.002700595189471e-06	1.127168e+02	-1.126579e+02
1.003100312418971e-06	1.125872e+02	-1.125259e+02
1.003899746877971e-06	1.122874e+02	-1.122212e+02
1.005498615795971e-06	1.116451e+02	-1.115693e+02
1.005898333025470e-06	1.114719e+02	-1.113937e+02
1.006697767484470e-06	1.111053e+02	-1.110222e+02
1.007297343328720e-06	1.108142e+02	-1.107274e+02
1.008296636402470e-06	1.103061e+02	-1.102133e+02
1.008708844795392e-06	1.100864e+02	-1.099911e+02
1.008783791775923e-06	1.100457e+02	-1.099499e+02
1.008883721083298e-06	1.099911e+02	-1.098947e+02
1.009083579698048e-06	1.098812e+02	-1.097836e+02
1.009089825279759e-06	1.098778e+02	-1.097801e+02
1.009102316443181e-06	1.098709e+02	-1.097731e+02
1.009127298770024e-06	1.098570e+02	-1.097591e+02
1.009177263423712e-06	1.098292e+02	-1.097309e+02
1.009277192731087e-06	1.097733e+02	-1.096745e+02
1.009286082566257e-06	1.097684e+02	-1.096695e+02
1.009303862236598e-06	1.097584e+02	-1.096594e+02
1.009339421577279e-06	1.097384e+02	-1.096392e+02
1.009344593640934e-06	1.097355e+02	-1.096362e+02
1.009354937768243e-06	1.097297e+02	-1.096303e+02
1.009375626022861e-06	1.097180e+02	-1.096185e+02
1.009417002532097e-06	1.096946e+02	-1.095949e+02
1.009471807331232e-06	1.096636e+02	-1.095635e+02
1.009515559927974e-06	1.096387e+02	-1.095384e+02
1.009559992802731e-06	1.096134e+02	-1.095128e+02
1.010000256682600e-06	1.093580e+02	-1.092547e+02
1.010637368152795e-06	1.089791e+02	-1.088719e+02
1.010869781646454e-06	1.088373e+02	-1.087288e+02
1.011102195140114e-06	1.086934e+02	-1.085834e+02
1.011334608633773e-06	1.085473e+02	-1.084359e+02
1.011567022127433e-06	1.083990e+02	-1.082862e+02
1.011799435621092e-06	1.082486e+02	-1.081344e+02
1.012031849114752e-06	1.080960e+02	-1.079804e+02
1.012264262608411e-06	1.079412e+02	-1.078242e+02
1.013389202161483e-06	1.071609e+02	-1.070370e+02
1.015395198679046e-06	1.056762e+02	-1.055403e+02
1.017199988471452e-06	1.042505e+02	-1.041037e+02
1.018181172694362e-06	1.034316e+02	-1.032790e+02
1.018700000357530e-06	1.029834e+02	-1.028278e+02
1.018899270196941e-06	1.028082e+02	-1.026513e+02
1.019056050591359e-06	1.026690e+02	-1.025112e+02
1.019238868415513e-06	1.025054e+02	-1.023466e+02
1.019464437805489e-06	1.023021e+02	-1.021420e+02
1.019730484939250e-06	1.020603e+02	-1.018986e+02
1.020004751461693e-06	1.018086e+02	-1.016453e+02
1.020294560311490e-06	1.015400e+02	-1.013749e+02
1.020612470777826e-06	1.012420e+02	-1.010751e+02
1.021007312514452e-06	1.008669e+02	-1.006978e+02
1.021559019579460e-06	1.003329e+02	-1.001607e+02
1.022521649607020e-06	9.937738e+01	-9.919962e+01
1.023725968882155e-06	9.814352e+01	-9.795898e+01
1.025034319137320e-06	9.674950e+01	-9.655769e+01
1.026798873390175e-06	9.477377e+01	-9.457234e+01
1.029588215472480e-06	9.146839e+01	-9.125215e+01
1.032438763717633e-06	8.787847e+01	-8.764757e+01
1.035233504275379e-06	8.414135e+01	-8.389661e+01
1.037812878861712e-06	8.050149e+01	-8.024449e+01
1.040479152434403e-06	7.655432e+01	-7.628520e+01
1.043084859397717e-06	7.252676e+01	-7.224635e+01
1.045747747540650e-06	6.824593e+01	-6.795454e+01
1.048285109102989e-06	6.401996e+01	-6.371867e+01
1.050812622011475e-06	5.967560e+01	-5.936502e+01
1.053145680688061e-06	5.555054e+01	-5.523190e+01
1.055642725673938e-06	5.102070e+01	-5.069400e+01
1.058153617600391e-06	4.635229e+01	-4.601812e+01
1.061332611811887e-06	4.029606e+01	-3.995333e+01
1.064849020994558e-06	3.343083e+01	-3.307982e+01
1.069377931098895e-06	2.436738e+01	-2.400766e+01
1.075140608371291e-06	1.256974e+01	-1.220216e+01
1.083101960111780e-06	-3.975841e+00	4.347819e+00
1.096057864387384e-06	-3.043615e+01	3.079920e+01
1.118196229389585e-06	-7.339086e+01	7.371052e+01
1.126916000000000e-06	-8.911655e+01	8.941007e+01
1.127336458779170e-06	-8.982121e+01	9.011317e+01
1.128177376337510e-06	-9.118039e+01	9.146902e+01
1.129859211454189e-06	-9.385455e+01	9.413639e+01
1.131560915734700e-06	-9.648428e+01	9.675900e+01
1.134964324295720e-06	-1.015424e+02	1.018023e+02
1.137969182877958e-06	-1.058417e+02	1.060881e+02
1.138766282835525e-06	-1.069372e+02	1.071799e+02
1.140360482750658e-06	-1.090589e+02	1.092939e+02
1.141587600169733e-06	-1.106559e+02	1.108851e+02
1.142321765161851e-06	-1.115887e+02	1.118142e+02
1.143307670015765e-06	-1.128110e+02	1.130316e+02
1.144776000000000e-06	-1.145987e+02	1.148120e+02
1.144922832998423e-06	-1.147726e+02	1.149851e+02
1.145216498995270e-06	-1.151185e+02	1.153295e+02
1.145803830988965e-06	-1.158022e+02	1.160102e+02
1.148667056313341e-06	-1.189548e+02	1.191479e+02
1.152484690079177e-06	-1.228905e+02	1.230632e+02
1.152799195377821e-06	-1.231987e+02	1.233697e+02
1.153428205975109e-06	-1.237864e+02	1.239539e+02
1.154743605121522e-06	-1.249824e+02	1.251427e+02
1.156059004267935e-06	-1.261255e+02	1.262784e+02
1.157374403414348e-06	-1.272155e+02	1.273611e+02
1.158689802560761e-06	-1.282525e+02	1.283906e+02
1.160005201707174e-06	-1.292364e+02	1.293671e+02
1.161320600853587e-06	-1.301674e+02	1.302904e+02
1.162636000000000e-06	-1.310453e+02	1.311607e+02
1.166569316201732e-06	-1.332967e+02	1.333891e+02
1.167218758361963e-06	-1.336273e+02	1.337159e+02
1.167468758361963e-06	-1.337477e+02	1.338348e+02
1.167968758361963e-06	-1.339845e+02	1.340687e+02
1.168050118900272e-06	-1.340224e+02	1.341061e+02
1.168070459034849e-06	-1.340318e+02	1.341154e+02
1.168111139304003e-06	-1.340505e+02	1.341338e+02
1.168163608790371e-06	-1.340746e+02	1.341576e+02
1.168213280903897e-06	-1.340973e+02	1.341800e+02
1.168272602718925e-06	-1.341243e+02	1.342066e+02
1.168311141202814e-06	-1.341417e+02	1.342239e+02
1.168348439482885e-06	-1.341586e+02	1.342405e+02
1.168386900404688e-06	-1.341759e+02	1.342576e+02
1.168448424955595e-06	-1.342036e+02	1.342849e+02
1.168515488319346e-06	-1.342335e+02	1.343144e+02
1.168606900386691e-06	-1.342741e+02	1.343545e+02
1.168697979631911e-06	-1.343143e+02	1.343941e+02
1.168815365961281e-06	-1.343657e+02	1.344448e+02
1.168937058889382e-06	-1.344184e+02	1.344968e+02
1.169084430527413e-06	-1.344816e+02	1.345591e+02
1.169295465800690e-06	-1.345705e+02	1.346468e+02
1.169717536347245e-06	-1.347439e+02	1.348177e+02
1.170161341285127e-06	-1.349209e+02	1.349920e+02
1.170519574218359e-06	-1.350595e+02	1.351284e+02
1.170724896837771e-06	-1.351371e+02	1.352048e+02
1.170758042002127e-06	-1.351495e+02	1.352170e+02
1.170824332330840e-06	-1.351740e+02	1.352411e+02
1.170875315288193e-06	-1.351927e+02	1.352595e+02
1.170929463331561e-06	-1.352125e+02	1.352790e+02
1.170985642189207e-06	-1.352330e+02	1.352991e+02
1.171054486585529e-06	-1.352579e+02	1.353236e+02
1.171125981110675e-06	-1.352835e+02	1.353488e+02
1.171268970160967e-06	-1.353344e+02	1.353989e+02
1.171339159794795e-06	-1.353592e+02	1.354232e+02
1.171414487613784e-06	-1.353855e+02	1.354491e+02
1.171488388549452e-06	-1.354112e+02	1.354743e+02
1.171564448332639e-06	-1.354374e+02	1.355000e+02
1.171694539199854e-06	-1.354816e+02	1.355434e+02
1.171954720934284e-06	-1.355677e+02	1.356280e+02
1.172475084403145e-06	-1.357328e+02	1.357898e+02
1.173178996811513e-06	-1.359384e+02	1.359911e+02
1.174586821628249e-06	-1.362824e+02	1.363263e+02
1.177402471261722e-06	-1.367690e+02	1.367950e+02
1.180505697827285e-06	-1.370413e+02	1.370471e+02
1.182590905288551e-06	-1.370286e+02	1.370205e+02
1.184782150617254e-06	-1.368219e+02	1.367990e+02
1.186810655779577e-06	-1.364521e+02	1.364153e+02
1.189700853680343e-06	-1.356296e+02	1.355727e+02
1.193106928704051e-06	-1.342721e+02	1.341911e+02
1.196348276879885e-06	-1.326589e+02	1.325548e+02
1.196747569719130e-06	-1.324283e+02	1.323213e+02
1.197546155397621e-06	-1.319191e+02	1.318064e+02
1.199143326754602e-06	-1.308501e+02	1.307259e+02
1.199542619593847e-06	-1.305679e+02	1.304408e+02
1.200341205272338e-06	-1.299796e+02	1.298469e+02
1.200540851691960e-06	-1.298291e+02	1.296949e+02
1.200940144531206e-06	-1.295194e+02	1.293823e+02
1.201738730209696e-06	-1.288874e+02	1.287446e+02
1.201938376629319e-06	-1.287256e+02	1.285814e+02
1.202350147369791e-06	-1.283863e+02	1.282391e+02
1.202425014777149e-06	-1.283238e+02	1.281760e+02
1.202524837986960e-06	-1.282399e+02	1.280915e+02
1.202724484406583e-06	-1.280715e+02	1.279216e+02
1.202730723357196e-06	-1.280662e+02	1.279163e+02
1.202743201258423e-06	-1.280556e+02	1.279056e+02
1.202768157060875e-06	-1.280343e+02	1.278842e+02
1.202818068665781e-06	-1.279918e+02	1.278413e+02
1.202917891875592e-06	-1.279066e+02	1.277553e+02
1.202926737593086e-06	-1.278990e+02	1.277477e+02
1.202944429028073e-06	-1.278838e+02	1.277324e+02
1.202979811898048e-06	-1.278535e+02	1.277018e+02
1.202985972294591e-06	-1.278482e+02	1.276965e+02
1.202998293087677e-06	-1.278376e+02	1.276858e+02
1.203022934673849e-06	-1.278164e+02	1.276644e+02
1.203072217846193e-06	-1.277739e+02	1.276216e+02
1.203127555094439e-06	-1.277261e+02	1.275734e+02
1.203171241286498e-06	-1.276883e+02	1.275353e+02
